AnnoNo	AnnoDate	AnnoTitle	AnnoContent	SiteId	County	IsSoil	IsGw
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10514	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10512	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10503	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10487	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10475	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10451	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10446	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10441	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10428	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10399	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10366	桃園市	1	0
府環水字第1040225952號	2015/9/8	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污壤控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段三塊厝小段2地號等44筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10364	桃園市	1	0
府環水二字第1043631001地號	2015/9/8	解除本縣虎尾鎮竹圍子段687、688地號土壤污染控制場址及土壤污染管制區。		P10652	雲林縣	0	0
府環水二字第1043630994地號	2015/9/8	解除本縣虎尾鎮竹圍子段512-1地號土壤污染控制場址及土壤污染管制區。		P10654	雲林縣	0	0
府環水二字第1043630990地號	2015/9/8	解除本縣虎尾鎮竹圍子段509-1地號土壤污染控制場址及土壤污染管制區。		P10651	雲林縣	0	0
府環水二字第1043630988地號	2015/9/8	解除本縣虎尾鎮竹圍子段508-1、509地號土壤污染控制場址及土壤污染管制區。		P10670	雲林縣	0	0
府環水二字第1043630979地號	2015/9/8	解除本縣虎尾鎮北平段837(部分)地號土壤污染控制場址及土壤污染管制區。		P10625	雲林縣	0	0
府環水二字第1043630961地號	2015/9/8	解除本縣虎尾鎮北平段836-2地號土壤污染控制場址及土壤污染管制區。		P10628	雲林縣	0	0
府環水字第10402102941號	2015/9/1	公告昶昕實業股份有限公司大園廠所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告昶昕實業股份有限公司大園廠所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。公告昶昕實業股份有限公司大園廠所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	H12874	桃園市	1	1
府環水字第10402036831號	2015/9/1	公告三府實業有限公司所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告三府實業有限公司所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。公告三府實業有限公司所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	H12873	桃園市	1	1
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H13305	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H13302	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11189	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11183	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11176	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11135	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11134	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11120	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11119	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11118	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11117	桃園市	1	0
府環水字第1040204708號	2015/8/25	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本市大園區埔心段埔心小段478(部分坵塊)地號等72筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H11116	桃園市	1	0
